DATE,port,sizerank,betarank,RET,exret,mktrf,smb,hml,rf,year,month,umd,dateff,y
19260831,S1B1,1,1,0.042436,0.0399356875,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S2B1,2,1,0.016724,0.014223753,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S3B1,3,1,0.004845,0.0023450397,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S4B1,4,1,0.015222,0.0127224026,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S5B1,5,1,0.043871,0.0413709656,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S1B1,1,1,0.042436,0.0399356875,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S3B1,3,1,0.004845,0.0023450397,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S5B1,5,1,0.043871,0.0413709656,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S2B1,2,1,0.016724,0.014223753,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260831,S4B1,4,1,0.015222,0.0127224026,0.026400,-0.011700,0.038200,0.00250,1926,8,,19260831,1926
19260930,S1B1,1,1,0.017264,0.0149638563,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S2B1,2,1,0.003111,0.0008112441,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S3B1,3,1,-0.016123,-0.01842254,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S4B1,4,1,-0.002851,-0.005151033,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S5B1,5,1,0.008275,0.0059748406,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S1B1,1,1,0.017264,0.0149638563,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S5B1,5,1,0.008275,0.0059748406,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S2B1,2,1,0.003111,0.0008112441,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S4B1,4,1,-0.002851,-0.005151033,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19260930,S3B1,3,1,-0.016123,-0.01842254,0.003600,-0.014000,0.001300,0.00230,1926,9,,19260930,1926
19261130,S1B1,1,1,0.034250,0.0311499515,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S2B1,2,1,0.008859,0.0057590615,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S3B1,3,1,0.032796,0.0296957303,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S4B1,4,1,0.036434,0.0333337712,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S5B1,5,1,0.008582,0.0054822144,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S5B1,5,1,0.008582,0.0054822144,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S1B1,1,1,0.034250,0.0311499515,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S3B1,3,1,0.032796,0.0296957303,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S2B1,2,1,0.008859,0.0057590615,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261130,S4B1,4,1,0.036434,0.0333337712,0.025300,-0.001000,-0.005100,0.00310,1926,11,,19261130,1926
19261231,S1B1,1,1,0.076616,0.0738161761,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S2B1,2,1,0.012448,0.0096475144,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S3B1,3,1,-0.004038,-0.006838485,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S4B1,4,1,0.022576,0.0197761469,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S5B1,5,1,0.027243,0.0244431997,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S2B1,2,1,0.012448,0.0096475144,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S5B1,5,1,0.027243,0.0244431997,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S3B1,3,1,-0.004038,-0.006838485,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S4B1,4,1,0.022576,0.0197761469,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19261231,S1B1,1,1,0.076616,0.0738161761,0.026200,-0.000300,-0.000500,0.00280,1926,12,,19261231,1926
19270131,S1B1,1,1,-0.005612,-0.008111974,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S2B1,2,1,0.022460,0.0199600127,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S3B1,3,1,0.011145,0.0086449741,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S4B1,4,1,0.004576,0.0020760512,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S5B1,5,1,0.014988,0.0124882896,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S5B1,5,1,0.014988,0.0124882896,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S4B1,4,1,0.004576,0.0020760512,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S3B1,3,1,0.011145,0.0086449741,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S2B1,2,1,0.022460,0.0199600127,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270131,S1B1,1,1,-0.005612,-0.008111974,-0.000600,-0.003700,0.045400,0.00250,1927,1,0.003600,19270131,1927
19270228,S1B1,1,1,0.061946,0.0593456857,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S2B1,2,1,0.075665,0.0730646604,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S3B1,3,1,0.011650,0.00904975,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S4B1,4,1,0.011988,0.009388184,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S5B1,5,1,0.031320,0.0287204622,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S2B1,2,1,0.075665,0.0730646604,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S4B1,4,1,0.011988,0.009388184,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S3B1,3,1,0.011650,0.00904975,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S5B1,5,1,0.031320,0.0287204622,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270228,S1B1,1,1,0.061946,0.0593456857,0.041800,0.000400,0.029400,0.00260,1927,2,-0.021400,19270228,1927
19270331,S1B1,1,1,-0.022937,-0.02593728,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S2B1,2,1,-0.082097,-0.08509705,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S3B1,3,1,-0.046242,-0.049242346,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S4B1,4,1,0.005536,0.0025359663,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S5B1,5,1,0.038199,0.0351985621,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S1B1,1,1,-0.022937,-0.02593728,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S5B1,5,1,0.038199,0.0351985621,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S4B1,4,1,0.005536,0.0025359663,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S3B1,3,1,-0.046242,-0.049242346,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270331,S2B1,2,1,-0.082097,-0.08509705,0.001300,-0.016500,-0.026100,0.00300,1927,3,0.036100,19270331,1927
19270430,S1B1,1,1,-0.038814,-0.041314209,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S2B1,2,1,0.036571,0.0340706959,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S3B1,3,1,-0.008030,-0.01052999,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S4B1,4,1,0.004508,0.002008057,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S5B1,5,1,0.014321,0.0118208729,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S5B1,5,1,0.014321,0.0118208729,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S4B1,4,1,0.004508,0.002008057,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S2B1,2,1,0.036571,0.0340706959,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S1B1,1,1,-0.038814,-0.041314209,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270430,S3B1,3,1,-0.008030,-0.01052999,0.004600,0.003000,0.008100,0.00250,1927,4,0.043000,19270430,1927
19270531,S1B1,1,1,0.148555,0.1455550721,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S2B1,2,1,0.022565,0.0195647721,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S3B1,3,1,0.095948,0.0929481384,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S4B1,4,1,0.057698,0.0546975254,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S5B1,5,1,0.066890,0.0638899935,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S4B1,4,1,0.057698,0.0546975254,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S2B1,2,1,0.022565,0.0195647721,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S5B1,5,1,0.066890,0.0638899935,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S1B1,1,1,0.148555,0.1455550721,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270531,S3B1,3,1,0.095948,0.0929481384,0.054400,0.015300,0.047300,0.00300,1927,5,0.030000,19270531,1927
19270630,S1B1,1,1,-0.036137,-0.038737419,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S2B1,2,1,-0.031651,-0.034250673,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S3B1,3,1,-0.037770,-0.040370175,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S4B1,4,1,-0.017632,-0.020232128,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S5B1,5,1,-0.026002,-0.028602369,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S1B1,1,1,-0.036137,-0.038737419,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S4B1,4,1,-0.017632,-0.020232128,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S5B1,5,1,-0.026002,-0.028602369,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S2B1,2,1,-0.031651,-0.034250673,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270630,S3B1,3,1,-0.037770,-0.040370175,-0.023400,0.005900,-0.017300,0.00260,1927,6,0.006000,19270630,1927
19270831,S1B1,1,1,-0.001921,-0.004721485,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S2B1,2,1,0.027381,0.0245812488,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S3B1,3,1,-0.007030,-0.009830338,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S4B1,4,1,-0.007560,-0.010360341,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S5B1,5,1,0.035668,0.0328680103,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S5B1,5,1,0.035668,0.0328680103,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S1B1,1,1,-0.001921,-0.004721485,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S3B1,3,1,-0.007030,-0.009830338,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S4B1,4,1,-0.007560,-0.010360341,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270831,S2B1,2,1,0.027381,0.0245812488,0.019700,-0.006900,-0.037400,0.00280,1927,8,0.013600,19270831,1927
19270930,S1B1,1,1,0.042110,0.0400104165,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S2B1,2,1,0.036614,0.0345142025,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S3B1,3,1,0.038795,0.0366949452,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S4B1,4,1,0.026185,0.024085272,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S5B1,5,1,0.058030,0.0559303047,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S4B1,4,1,0.026185,0.024085272,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S5B1,5,1,0.058030,0.0559303047,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S3B1,3,1,0.038795,0.0366949452,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S2B1,2,1,0.036614,0.0345142025,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19270930,S1B1,1,1,0.042110,0.0400104165,0.047600,-0.036300,-0.006300,0.00210,1927,9,0.019800,19270930,1927
19271031,S1B1,1,1,-0.006282,-0.008781828,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S2B1,2,1,-0.003133,-0.005632604,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S3B1,3,1,-0.003227,-0.005727172,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S4B1,4,1,-0.008060,-0.010560445,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S5B1,5,1,-0.011799,-0.014298607,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S5B1,5,1,-0.011799,-0.014298607,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S2B1,2,1,-0.003133,-0.005632604,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S3B1,3,1,-0.003227,-0.005727172,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S4B1,4,1,-0.008060,-0.010560445,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271031,S1B1,1,1,-0.006282,-0.008781828,-0.043100,0.021200,-0.043300,0.00250,1927,10,-0.008700,19271031,1927
19271130,S1B1,1,1,0.101323,0.0992229798,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S2B1,2,1,0.039986,0.0378858814,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S3B1,3,1,0.069496,0.0673960214,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S4B1,4,1,0.059442,0.0573419391,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S5B1,5,1,0.050419,0.0483191898,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S5B1,5,1,0.050419,0.0483191898,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S4B1,4,1,0.059442,0.0573419391,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S3B1,3,1,0.069496,0.0673960214,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S2B1,2,1,0.039986,0.0378858814,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271130,S1B1,1,1,0.101323,0.0992229798,0.065800,0.027200,-0.002700,0.00210,1927,11,-0.005100,19271130,1927
19271231,S1B1,1,1,0.091638,0.0894381419,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S2B1,2,1,0.030013,0.0278127598,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S3B1,3,1,0.027746,0.0255463019,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S4B1,4,1,0.044979,0.042779099,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S5B1,5,1,0.009308,0.0071084973,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S1B1,1,1,0.091638,0.0894381419,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S4B1,4,1,0.044979,0.042779099,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S5B1,5,1,0.009308,0.0071084973,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S3B1,3,1,0.027746,0.0255463019,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19271231,S2B1,2,1,0.030013,0.0278127598,0.020900,0.009700,-0.011300,0.00220,1927,12,0.032100,19271231,1927
19280131,S1B1,1,1,0.046491,0.043991308,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S2B1,2,1,0.028356,0.0258561344,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S3B1,3,1,0.028560,0.0260596525,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S4B1,4,1,0.004220,0.0017199445,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S5B1,5,1,-0.004020,-0.006519819,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S5B1,5,1,-0.004020,-0.006519819,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S4B1,4,1,0.004220,0.0017199445,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S3B1,3,1,0.028560,0.0260596525,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S2B1,2,1,0.028356,0.0258561344,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280131,S1B1,1,1,0.046491,0.043991308,-0.006800,0.042600,-0.007500,0.00250,1928,1,-0.005200,19280131,1928
19280229,S1B1,1,1,-0.041689,-0.044988833,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S2B1,2,1,-0.027333,-0.030633321,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S3B1,3,1,-0.048443,-0.051743227,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S4B1,4,1,-0.018105,-0.021405153,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S5B1,5,1,-0.011411,-0.014710768,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S5B1,5,1,-0.011411,-0.014710768,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S4B1,4,1,-0.018105,-0.021405153,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S3B1,3,1,-0.048443,-0.051743227,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S1B1,1,1,-0.041689,-0.044988833,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280229,S2B1,2,1,-0.027333,-0.030633321,-0.017000,-0.020600,-0.006500,0.00330,1928,2,-0.010900,19280229,1928
19280331,S1B1,1,1,0.113321,0.1104214869,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S2B1,2,1,0.113175,0.110274891,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S3B1,3,1,0.044209,0.0413092413,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S4B1,4,1,0.063473,0.0605734487,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S5B1,5,1,0.039479,0.0365789926,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S5B1,5,1,0.039479,0.0365789926,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S3B1,3,1,0.044209,0.0413092413,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S1B1,1,1,0.113321,0.1104214869,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S2B1,2,1,0.113175,0.110274891,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280331,S4B1,4,1,0.063473,0.0605734487,0.088100,-0.002600,-0.012200,0.00290,1928,3,0.047000,19280331,1928
19280430,S1B1,1,1,0.114516,0.1123161098,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S2B1,2,1,0.111150,0.1089500853,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S3B1,3,1,0.079764,0.0775643237,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S4B1,4,1,0.031384,0.0291836159,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S5B1,5,1,0.071344,0.0691443941,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S5B1,5,1,0.071344,0.0691443941,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S4B1,4,1,0.031384,0.0291836159,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S2B1,2,1,0.111150,0.1089500853,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S3B1,3,1,0.079764,0.0775643237,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280430,S1B1,1,1,0.114516,0.1123161098,0.042300,0.039800,0.034400,0.00220,1928,4,-0.044100,19280430,1928
19280531,S1B1,1,1,0.120178,0.116978076,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S2B1,2,1,0.038426,0.0352256228,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S3B1,3,1,0.020228,0.0170277808,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S4B1,4,1,0.002447,-0.000753209,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S5B1,5,1,-0.007077,-0.010276791,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S4B1,4,1,0.002447,-0.000753209,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S3B1,3,1,0.020228,0.0170277808,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S2B1,2,1,0.038426,0.0352256228,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S5B1,5,1,-0.007077,-0.010276791,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280531,S1B1,1,1,0.120178,0.116978076,0.015200,0.028500,-0.032700,0.00320,1928,5,0.030200,19280531,1928
19280630,S1B1,1,1,-0.122145,-0.125244684,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S2B1,2,1,-0.052583,-0.055682658,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S3B1,3,1,-0.049044,-0.052143904,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S4B1,4,1,-0.039279,-0.042379065,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S5B1,5,1,-0.041145,-0.044244775,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S2B1,2,1,-0.052583,-0.055682658,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S1B1,1,1,-0.122145,-0.125244684,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S3B1,3,1,-0.049044,-0.052143904,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S4B1,4,1,-0.039279,-0.042379065,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280630,S5B1,5,1,-0.041145,-0.044244775,-0.048500,-0.035200,-0.000300,0.00310,1928,6,0.020400,19280630,1928
19280731,S1B1,1,1,-0.014294,-0.017493869,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S2B1,2,1,0.020873,0.017672743,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S3B1,3,1,0.015445,0.0122449515,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S4B1,4,1,-0.000670,-0.003869729,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S5B1,5,1,0.009343,0.0061425298,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S3B1,3,1,0.015445,0.0122449515,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S4B1,4,1,-0.000670,-0.003869729,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S2B1,2,1,0.020873,0.017672743,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S5B1,5,1,0.009343,0.0061425298,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
19280731,S1B1,1,1,-0.014294,-0.017493869,0.006200,-0.013200,-0.005000,0.00320,1928,7,0.026500,19280731,1928
